fecha,ipc_var_mensual,expectativas_infla,inflacion_t-1,inflacion_t-2,tasa_i_promedio,BM_varm,BM_varm_lag_1,BM_varm_lag_2,M2_varm,M2_varm_lag_1,M2_varm_lag_2,M2_varm_lag_3,M2_varm_lag_4,emae_varm_b2004,RIPTE_varm,RIPTE_varm_lag_1,brecha,Varm_ccl_unificado,Varm_ccl_implicito,tcr_multilateral_varm,tcr_bra_varm,tcr_dolar_varm,ipc_usa_varm,soja_var_mensual,aceite_var_mensual,trigo_var_mensual,petroleo_var_mensual,maiz_var_mensual,volatilidad_6m,cv_6m,año_mandato,es_año_electoral,trimestre
2017-06-01,1.19207347138923,1.5,1.43475024938812,2.65583018363109,18.02952380952381,10.040721872123015,-4.87781281803219,5.453181972356491,4.34114746868066,1.04895295918228,0.52346085002152,-0.14668330932523,-0.93367241842717,1.038017821614301,1.9105531138107867,1.6752367383897848,10.065843680856796,1.4180024660912505,3.051811817357186,1.0,-1.6,1.1,0.0651628661825221,-0.029844873,-0.01293908,0.073791058,-0.069483956,-0.003949001,0.5725419240773499,0.30373685193809397,2,False,2
2017-07-01,1.7322662871029002,1.4,1.19207347138923,1.43475024938812,18.17142857142857,-0.0996274174652867,10.040721872123015,-4.87781281803219,6.716533384470889,4.34114746868066,1.04895295918228,0.52346085002152,-0.14668330932523,0.2461887141475216,4.342526069472563,1.9105531138107867,10.439167485491026,8.632218844984818,6.891257972901821,7.1,8.200000000000001,5.2,0.0327649971535448,0.075718991,0.048092699,0.109930961,0.030904862,-0.002299502,0.5602355761708773,0.293411122450409,2,False,3
2017-08-01,1.40325806871193,1.4,1.7322662871029002,1.19207347138923,18.64181818181818,0.7358153684964286,-0.0996274174652867,10.040721872123015,0.39704680336576,6.716533384470889,4.34114746868066,1.04895295918228,0.52346085002152,0.0078591851254916,0.8626262139549867,4.342526069472563,6.311504869712034,-2.0705092333519914,-2.349890549516876,1.6,1.7999999999999998,0.1,0.3848626163288182,-0.054841798,0.010712562,-0.203295195,0.031469759,-0.057529207,0.5877250230613041,0.3267448013426922,2,False,3
2017-09-01,1.89804466731784,1.3,1.40325806871193,1.7322662871029002,19.11,3.5433052082662453,0.7358153684964286,-0.0996274174652867,1.32737713356483,0.39704680336576,6.716533384470889,4.34114746868066,1.04895295918228,0.5384994762785977,1.764868775510697,0.8626262139549867,6.740813430772724,0.5714285714285783,-0.5765799811640493,-2.0,-2.1,-2.4,0.5106389920997767,0.024462045,0.012077952,-0.004584099,0.035129335,-0.008264065,0.5230727312932959,0.30422339743949556,2,False,3
2017-10-01,1.51473268697708,1.4,1.89804466731784,1.40325806871193,19.561904761904763,0.2302716837248919,3.5433052082662453,0.7358153684964286,2.08727234485304,1.32737713356483,0.39704680336576,6.716533384470889,4.34114746868066,0.3819478454196945,2.813097366960604,1.764868775510697,8.479629698621297,0.738636363636358,2.8447650939321223,-1.7000000000000002,-1.9,-0.1,0.077505224501384,0.012479292,-0.019735516,-0.036621285,0.036944629,0.009547641,0.2513674718519789,0.1643797507154136,2,False,4
2017-11-01,1.37508294736277,1.6,1.51473268697708,1.89804466731784,20.7665,1.1733080183518263,0.2302716837248919,3.5433052082662453,2.11997184335805,2.08727234485304,1.32737713356483,0.39704680336576,6.716533384470889,0.4916783650928069,1.2938283031761255,2.813097366960604,6.089647686467457,-1.6920473773265663,-1.9805959375652105,-1.9,-3.1,-1.1,0.2668007428251684,0.008745087,0.02413517,0.03525784,0.10014895,0.000469258,0.2569686721949297,0.1691425720324278,2,False,4
2017-12-01,3.14197398218092,2.1,1.37508294736277,1.51473268697708,21.30736842105263,13.722391921964118,1.1733080183518263,0.2302716837248919,8.26164330991563,2.11997184335805,2.08727234485304,1.32737713356483,0.39704680336576,-0.2175712097952753,0.4721170547749675,1.2938283031761255,13.417877119730615,8.605851979345957,8.17606565930804,-0.6,-1.5,-0.6,0.2106889244755105,-0.011775919,-0.036979325,0.06561086,0.02083772,0.001984389,0.6667375818275795,0.36152696186725386,2,False,4
2018-01-01,1.7573536246470098,1.6,3.14197398218092,1.37508294736277,21.420454545454547,-3.49850616264098,13.722391921964118,1.1733080183518263,1.63212458405779,8.26164330991563,2.11997184335805,2.08727234485304,1.32737713356483,-0.8314218200438317,2.3891865914464017,0.4721170547749675,7.954149486409226,3.961965134706813,2.32931437252637,7.399999999999999,8.0,5.1,0.4253344363511546,-0.000796702,-0.005342737,0.063117391,0.097794542,0.045808342,0.6659732621613438,0.3602956617960798,3,False,1
2018-02-01,2.4190341345332302,2.1,1.7573536246470098,3.14197398218092,21.449444444444445,3.812278164848149,-3.49850616264098,13.722391921964118,-0.9260938841528,1.63212458405779,8.26164330991563,2.11997184335805,2.08727234485304,0.4701240230373216,1.8953345753274893,2.3891865914464017,10.167203322220846,3.2012195121951192,6.404051500722474,2.8000000000000003,1.2,2.5,0.2692287600609022,0.040248475,-0.023789066,0.10167705,-0.021353892,0.048385362,0.6592558687759827,0.32673572305217113,3,False,1
2018-03-01,2.34106255084169,1.7,2.4190341345332302,1.7573536246470098,21.197,-0.7424328385442935,3.812278164848149,-3.49850616264098,-0.90354047541483,-0.9260938841528,1.63212458405779,8.26164330991563,2.11997184335805,-0.3588984179248689,2.303516516995852,1.8953345753274893,5.098834146256405,-0.7877892663712416,-2.692369532279426,-0.6,-1.2,-0.2,0.0192362410782021,0.028719647,-0.010068886,0.050088461,0.009697632,0.052707507,0.6679256516341622,0.3193463455367252,3,False,1
